PlantID,DESCRIPTION,Country,Genotype,Species,POT_BARCODE,Subpop,Varietal_Group,ExperimentID,PlantCreatedOn..Day.Month.Year.,CreatedOn..Day.Month.Year.,Jday,PlantAge,SideAverageCenterOfMassDistance,SideAverageCenterOfMassX,SideAverageCenterOfMassY,SideAverageConvexHull,SideAverageHeight,SideAverageHue,SideAverageRoundness,SideAverageSaturation,SideAverageSurface,SideAverageValue,TopAverageHue,TopAverageSaturation,TopAverageValue,TopCenterOfMassDistance,TopCenterOfMassX,TopCenterOfMassY,TopConvexHull,TopPlantSurface,TopRoundness,TopSurface
200447,NSFTV165_TRJ_Indonesia_Trembese,Indonesia,Trembese,Rice,200447,tropical japonica,JAPONICA,203,3/12/20,6/17/20,20169,55,1313.35313691527,483.514331351935,497.930974017457,420889.929211463,939.419342650643,140.037148197029,7.49700996424435,16.2613724353213,93233.884248324,40.5767221851992,75.4239050922286,47.3352953789474,37.4372852765453,527.078517709342,477.244546123932,671.973456036383,424007.984679478,65738.1457544032,5.19222997791005,65738.1457544032
200447,NSFTV165_TRJ_Indonesia_Trembese,Indonesia,Trembese,Rice,200447,tropical japonica,JAPONICA,203,3/12/20,6/19/20,20171,57,1312.14752317057,484.6811366795,500.473894761331,428506.656749574,941.919467017424,139.13315243485,8.17901584064072,16.2018444580649,93393.2693346621,40.2943188459244,74.8777087674055,46.1984407248962,40.9845101513175,516.797134196373,473.735913853232,682.090613453732,456033.595913424,64047.0836798409,4.57091535198046,64047.0836798409
200447,NSFTV165_TRJ_Indonesia_Trembese,Indonesia,Trembese,Rice,200447,tropical japonica,JAPONICA,203,3/12/20,6/22/20,20174,60,1311.32231368897,482.61394778783,502.445396082818,429734.34484854,946.225730744983,142.244218817441,8.78800775708451,15.3607977879517,94257.3046812627,40.843405142332,72.9562465250599,46.3475746652223,40.3621321846819,510.524321596318,488.728026759336,688.199493264542,487341.467355952,64542.404156832,4.25716522900424,64542.404156832
200447,NSFTV165_TRJ_Indonesia_Trembese,Indonesia,Trembese,Rice,200447,tropical japonica,JAPONICA,203,3/12/20,6/24/20,20176,62,1310.52326464145,482.225787947698,504.337742063907,431315.151398838,947.142444171053,144.981957884341,8.14172412811082,14.3711839152397,94671.2559899209,40.8236824779576,74.5143279855151,46.8087834306455,40.70755180963,543.286868061607,493.332506359625,657.412353845263,519060.283591806,72141.1584479373,4.32491135044306,72141.1584479373
200448,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200448,tropical japonica,JAPONICA,203,3/12/20,5/8/20,20129,15,1244,486,657,4450,445,166,63,9,1238,49,0,0,0,0,0,0,0,0,0,0
200448,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200448,tropical japonica,JAPONICA,203,3/12/20,5/11/20,20132,18,1251,486,641,9707,479,142,56,11,2712,47,56,54,45,538,517,662,2485,907,85,907
200448,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200448,tropical japonica,JAPONICA,203,3/12/20,5/13/20,20134,20,1263,486,614,20601,573,156,28,11,4590,47,58,50,44,541,508,659,8516,2006,54,2006
200448,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200448,tropical japonica,JAPONICA,203,3/12/20,5/15/20,20136,22,1267,486,605,39166,581,154,21,12,7274,46,66,52,42,517,531,683,27046,5274,27,5274
200448,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200448,tropical japonica,JAPONICA,203,3/12/20,5/18/20,20139,25,1274,485,588,64831,604,144,16,14,12910,44,70,52,38,514,531,685,72864,10004,24,10004
200448,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200448,tropical japonica,JAPONICA,203,3/12/20,5/20/20,20141,27,1283,485,568,86386,688,146,20,15,19715,43,73,50,37,496,525,704,85023,14805,19,14805
200448,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200448,tropical japonica,JAPONICA,203,3/12/20,5/22/20,20143,29,1291,485,549,121345,713,146,19,17,28235,41,77,48,38,495,493,705,118437,22793,15,22793
200448,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200448,tropical japonica,JAPONICA,203,3/12/20,5/27/20,20148,34,1307,483,512,238107,823,139,15,20,63422,38,81,47,35,512,483,687,321835,64430,9,64430
200448,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200448,tropical japonica,JAPONICA,203,3/12/20,5/29/20,20150,36,1315,484,494,284046,895,135,17,22,81630,36,83,46,35,494,495,706,351980,82110,10,82110
200448,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200448,tropical japonica,JAPONICA,203,3/12/20,6/1/20,20153,39,1319,484,484,335875,887,126,16,24,103344,35,80,47,36,514,494,686,473544,113364,9,113364
200448,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200448,tropical japonica,JAPONICA,203,3/12/20,6/3/20,20155,41,1321,484,480,355246,895,120,18,26,110219,35,79,48,37,523,498,677,507752,123777,7,123777
200448,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200448,tropical japonica,JAPONICA,203,3/12/20,6/5/20,20157,43,1320.68450553392,482.565993533168,481.292152152651,363505.093610346,907.267191803813,122.225656025698,14.93326670191,27.3946711514375,110318.708061128,35.9032258064516,81.7598486439868,45.6564010317656,37.097588502579,520.773373586752,494.129764159187,677.838594970839,534984.775565175,133029.470670582,6.39082252905175,133029.470670582
200448,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200448,tropical japonica,JAPONICA,203,3/12/20,6/8/20,20160,46,1319.1889066316,483.630641948323,484.130934091278,365446.961523002,900.0053630557,119.737505697584,16.1597001196689,27.318762548986,111195.049185039,35.4736563469413,80.2334355413607,45.8079190246441,36.5662537078555,525.322791856601,502.219924063154,673.67787829607,464496.753998736,131295.969391977,8.96774827938557,131295.969391977
200448,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200448,tropical japonica,JAPONICA,203,3/12/20,6/10/20,20162,48,1320.08280304451,483.442652171791,481.91282692905,361918.338743226,901.783077365253,120.750971108751,16.9685377790433,27.7215835172638,112508.904446284,35.4816155315053,79.9948519922191,45.6821286283735,38.0189954181524,525.447492032668,496.393317198366,673.308085381927,462238.394983632,139704.076012202,8.56539558607265,139704.076012202
200448,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200448,tropical japonica,JAPONICA,203,3/12/20,6/12/20,20164,50,1320.442782142,483.342999841057,481.431980893568,364121.504660149,900.279509689406,119.650010361039,15.6548310311562,27.2270124178183,112896.313139184,35.8796391284711,78.9342292185392,46.7186542420941,36.3542973381174,527.05830378883,493.880934059826,671.723372502357,452500.521536279,137014.345999375,9.22962662267186,137014.345999375
200448,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200448,tropical japonica,JAPONICA,203,3/12/20,6/15/20,20167,53,1321.20172534753,482.471982703905,479.443922987723,365454.419896258,902.015400324108,121.473646628597,15.5641695905884,27.1104424447816,112592.193495481,35.8717732634002,78.909952979239,46.1430358325987,38.4108219492829,523.244965278106,504.243624729499,675.700383336808,491291.626089544,134987.486198058,10.1935784706947,134987.486198058
200448,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200448,tropical japonica,JAPONICA,203,3/12/20,6/17/20,20169,55,1321.00504465687,483.514331351935,480.679371883338,362974.713034457,902.65824897866,121.49730599898,16.1947960285663,26.9616606264436,112257.33848235,35.016792283409,79.7849020470135,47.3352953789474,37.4372852765453,521.593521136157,502.012050680581,677.460607379232,498439.717714442,132085.236464847,10.0022468854892,132085.236464847
200448,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200448,tropical japonica,JAPONICA,203,3/12/20,6/19/20,20171,57,1321.57574615882,483.60696436844,478.963086038125,357156.67920427,898.005925786113,121.639968758423,15.8260545738852,26.4784437675471,111671.843059215,34.4833976642826,78.4737818560696,46.1984407248962,37.1338496616227,526.78107315771,507.767707165703,673.546602194702,488219.249171924,135905.294511312,6.92229555239432,135905.294511312
200448,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200448,tropical japonica,JAPONICA,203,3/12/20,6/22/20,20174,60,1322.0171512095,482.61394778783,477.640523561188,357219.827222482,901.709655788889,120.782961565196,15.8795050234104,26.6784586112927,111742.759739753,34.9240329939715,77.5619216037635,46.3475746652223,36.434536359166,525.652650875347,505.457800379119,674.779817296642,472535.638537134,134367.805485151,7.55367575555229,134367.805485151
200448,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200448,tropical japonica,JAPONICA,203,3/12/20,6/24/20,20176,62,1322.32427125695,482.225787947698,476.561341586171,354683.202875025,907.296595201487,121.9219289504,14.8691888168539,27.0116304904635,111092.735370688,35.056271549588,76.9112164556381,48.4360423790833,35.3608465047035,522.807230996046,501.365473162083,676.065519153929,472161.681758777,133829.695096379,7.72202127589367,133829.695096379
200449,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200449,tropical japonica,JAPONICA,203,3/12/20,5/8/20,20129,15,1238,486,673,3404,415,175,67,10,1369,45,36,2,96,557,289,643,47571,6540,17,6540
200449,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200449,tropical japonica,JAPONICA,203,3/12/20,5/11/20,20132,18,1246,486,654,7131,476,163,48,10,2608,45,53,45,40,538,535,662,2289,787,93,787
200449,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200449,tropical japonica,JAPONICA,203,3/12/20,5/13/20,20134,20,1257,486,628,17905,548,172,28,10,4429,45,56,44,43,516,531,684,4756,1611,64,1611
200449,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200449,tropical japonica,JAPONICA,203,3/12/20,5/15/20,20136,22,1263,486,614,23947,569,166,24,12,7064,44,58,45,39,525,525,675,11143,3026,42,3026
200449,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200449,tropical japonica,JAPONICA,203,3/12/20,5/18/20,20139,25,1273,486,592,49092,650,155,19,14,12440,41,68,45,36,538,527,662,32216,6279,24,6279
200449,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200449,tropical japonica,JAPONICA,203,3/12/20,5/20/20,20141,27,1279,485,577,68240,653,151,15,15,19153,40,70,44,36,519,505,681,53401,11129,15,11129
200449,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200449,tropical japonica,JAPONICA,203,3/12/20,5/22/20,20143,29,1286,485,561,97735,739,149,18,17,25998,39,77,42,37,516,507,684,87954,16667,11,16667
200449,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200449,tropical japonica,JAPONICA,203,3/12/20,5/27/20,20148,34,1298,485,533,160077,813,144,21,20,48935,35,85,43,35,520,498,680,185313,39390,14,39390
200449,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200449,tropical japonica,JAPONICA,203,3/12/20,5/29/20,20150,36,1305,485,516,183525,805,141,17,21,62356,34,87,42,33,531,514,669,209775,49416,13,49416
200449,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200449,tropical japonica,JAPONICA,203,3/12/20,6/1/20,20153,39,1313,485,499,249376,889,133,16,22,79149,34,85,41,35,536,532,664,320018,68872,12,68872
200449,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200449,tropical japonica,JAPONICA,203,3/12/20,6/3/20,20155,41,1314,485,497,253080,894,126,16,24,82194,34,84,41,36,535,540,664,302588,72413,11,72413
200449,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200449,tropical japonica,JAPONICA,203,3/12/20,6/5/20,20157,43,1312.40375215535,481.747825514297,499.080118387193,250916.777237792,878.639407380169,128.367258579369,15.5318920570942,26.3772117319488,82497.6908295477,34.9032258064516,79.7138070590573,42.386714634819,35.4393363625616,529.526950454423,530.778534248509,670.598816191472,313654.014754397,75193.4190824962,6.75090014283444,75193.4190824962
200449,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200449,tropical japonica,JAPONICA,203,3/12/20,6/8/20,20160,46,1313.31622213018,481.120661868721,498.142146265837,257176.453715853,874.624028069596,125.847834320914,16.1597001196689,26.3784563797318,83315.5677015199,34.5262609330407,80.2334355413607,42.8014204869346,36.5662537078555,541.254661359044,528.558521696578,659.242448149794,327047.523440566,78274.6606312514,7.60358188260054,78274.6606312514
200449,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200449,tropical japonica,JAPONICA,203,3/12/20,6/10/20,20162,48,1314.32412675093,481.522018650212,495.576248371391,258534.769952305,865.268312948714,125.049229709375,15.3269259352137,25.9447596054261,84136.6406496489,35.4816155315053,79.2103131687685,44.2532963384086,36.4464048873041,548.75104565646,519.20644149766,651.409974835528,321139.509041508,76393.4764971761,6.81625035418347,76393.4764971761
200449,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200449,tropical japonica,JAPONICA,203,3/12/20,6/12/20,20164,50,1314.43009191643,481.52650230468,494.749785201029,260859.530024274,861.734589661193,125.446252331234,15.1211599906884,26.3008095663193,84668.2594915446,35.8796391284711,78.0688590260487,43.8199318006284,34.9534582121994,549.876998195795,521.107531726948,650.476931579099,345447.63051039,79108.9862765592,6.42239210430264,79108.9862765592
200449,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200449,tropical japonica,JAPONICA,203,3/12/20,6/15/20,20167,53,1314.0360098155,481.455959391778,496.607321073944,269746.329197531,865.791051288795,124.371447529647,14.4520514488302,26.2042953120336,85214.9539652588,35.8717732634002,78.1460577563175,44.7763353625744,35.3033888686073,543.845174808406,525.437670556307,656.334581364114,345661.756510679,77131.8261712968,9.90402344803336,77131.8261712968
200449,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200449,tropical japonica,JAPONICA,203,3/12/20,6/17/20,20169,55,1313.35313691527,481.278263374436,497.930974017457,276535.725611652,866.864552508572,126.132266548492,13.4767378834657,26.0699699438501,86034.5691412791,35.9434472670407,78.9127026560565,44.5995291090526,35.5853374189106,543.533507428897,521.565343751619,656.883789843549,328534.116153859,74225.3999773722,8.39890791629615,74225.3999773722
200449,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200449,tropical japonica,JAPONICA,203,3/12/20,6/19/20,20171,57,1312.57607876094,480.384447435263,498.819217167238,280583.77008071,868.730231631906,126.410837033812,13.78684424502,26.4784437675471,86485.5390575587,35.4518845278896,78.4737818560696,44.8723742260249,35.2085194167753,542.470120096952,522.165773567132,657.882581553148,351109.678286956,81945.3944537849,8.68583070270472,81945.3944537849
200449,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200449,tropical japonica,JAPONICA,203,3/12/20,6/22/20,20174,60,1313.46128119307,482.61394778783,497.484421578492,280167.950358239,870.053780264556,126.148275878258,14.3598984663406,25.6495803546253,87314.4607671954,34.9240329939715,80.3253266509856,43.325589495471,36.434536359166,529.014501826243,527.335196651144,671.424898304668,346219.669592385,74786.7443803757,6.56472259758788,74786.7443803757
200449,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200449,tropical japonica,JAPONICA,203,3/12/20,6/24/20,20176,62,1312.27156191782,482.225787947698,500.129196536978,275825.182224411,875.419916025834,127.686936183886,13.834194249355,24.7133674767864,85474.4047318218,35.056271549588,78.5091421023867,45.1815244822077,37.1430816063457,514.274048885395,513.414923365772,684.544230657868,347457.55787363,71161.2385446512,6.02346631316836,71161.2385446512
200415,Sunrise,United States,Sunrise,Papaya,200415,Papaya,NA,202,3/12/20,3/18/20,20078,29,1215,486,724,1308,304,89,208,31,806,31,69,76,42,540,506,660,2767,1922,224,1922
200415,Sunrise,United States,Sunrise,Papaya,200415,Papaya,NA,202,3/12/20,3/23/20,20083,34,1221,486,711,3402,329,108,167,31,2044,30,73,69,34,535,509,664,5512,3265,141,3265
200415,Sunrise,United States,Sunrise,Papaya,200415,Papaya,NA,202,3/12/20,5/8/20,20129,80,1257,486,628,35625,455,132,32,25,11227,35,79,68,36,531,502,669,61709,25832,26,25832
200415,Sunrise,United States,Sunrise,Papaya,200415,Papaya,NA,202,3/12/20,5/11/20,20132,83,1266,486,606,39199,476,132,28,27,11529,36,80,71,37,534,509,666,69104,32111,38,32111
200415,Sunrise,United States,Sunrise,Papaya,200415,Papaya,NA,202,3/12/20,5/13/20,20134,85,1272,486,594,43432,493,134,30,27,12282,36,80,71,38,533,510,666,74133,36879,32,36879
200415,Sunrise,United States,Sunrise,Papaya,200415,Papaya,NA,202,3/12/20,5/18/20,20139,90,1288,485,555,55309,550,132,43,32,18246,34,81,72,37,533,511,667,82506,45201,48,45201
200415,Sunrise,United States,Sunrise,Papaya,200415,Papaya,NA,202,3/12/20,5/20/20,20141,92,1297,485,536,62325,584,132,49,32,22007,33,83,71,36,533,514,666,87552,50672,54,50672
200415,Sunrise,United States,Sunrise,Papaya,200415,Papaya,NA,202,3/12/20,5/22/20,20143,94,1306,486,515,72730,620,130,47,34,27067,32,84,71,34,529,518,671,95967,59121,71,59121
200415,Sunrise,United States,Sunrise,Papaya,200415,Papaya,NA,202,3/12/20,5/27/20,20148,99,1335,486,448,119824,724,128,29,35,43928,32,88,71,33,520,516,680,139407,98910,92,98910
200415,Sunrise,United States,Sunrise,Papaya,200415,Papaya,NA,202,3/12/20,5/29/20,20150,101,1349,486,416,153185,782,125,24,36,54162,32,89,70,33,514,524,685,179097,122584,75,122584
200415,Sunrise,United States,Sunrise,Papaya,200415,Papaya,NA,202,3/12/20,5/29/20,20150,101,5189,1876,3675,135942,732,111,45,39,61587,31,86,54,18,1063,993,1324,65400,49628,142,49628
200415,Sunrise,United States,Sunrise,Papaya,200415,Papaya,NA,202,3/12/20,6/1/20,20153,104,1362,486,387,183307,832,118,26,38,70945,30,89,70,34,527,537,672,213337,145132,71,145132
200415,Sunrise,United States,Sunrise,Papaya,200415,Papaya,NA,202,3/12/20,6/3/20,20155,106,1369,487,370,209834,869,114,23,40,80495,31,87,71,35,531,537,668,257295,174556,106,174556
200415,Sunrise,United States,Sunrise,Papaya,200415,Papaya,NA,202,3/12/20,6/12/20,20164,115,1392,486,317,285073,989,95,21,49,113905,36,83,78,44,542,516,658,340531,242823,48,242823
200415,Sunrise,United States,Sunrise,Papaya,200415,Papaya,NA,202,3/12/20,6/15/20,20167,118,1412,488,271,305925,1013,97,21,48,108133,36,83,80,45,546,506,654,397664,279299,50,279299
200415,Sunrise,United States,Sunrise,Papaya,200415,Papaya,NA,202,3/12/20,6/17/20,20169,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200415,Sunrise,United States,Sunrise,Papaya,200415,Papaya,NA,202,3/12/20,6/19/20,20171,122,1428,488,233,321023,1017,99,20,47,107791,35,82,82,46,544,501,656,450185,310982,62,310982
200416,Sunrise,United States,Sunrise,Papaya,200416,Papaya,NA,202,3/12/20,3/18/20,20078,29,1216,485,723,1029,304,106,158,21,603,34,66,75,46,533,512,667,2025,1430,238,1430
200416,Sunrise,United States,Sunrise,Papaya,200416,Papaya,NA,202,3/12/20,3/23/20,20083,34,1220,486,712,2344,324,117,143,26,1266,33,70,73,38,531,516,669,4160,2469,141,2469
200416,Sunrise,United States,Sunrise,Papaya,200416,Papaya,NA,202,3/12/20,5/8/20,20129,80,1253,485,637,34957,450,136,30,25,9825,36,80,69,36,507,520,693,59844,28023,36,28023
200416,Sunrise,United States,Sunrise,Papaya,200416,Papaya,NA,202,3/12/20,5/11/20,20132,83,1263,485,615,36536,462,139,25,25,9846,37,80,72,38,511,527,689,69504,32969,38,32969
200416,Sunrise,United States,Sunrise,Papaya,200416,Papaya,NA,202,3/12/20,5/13/20,20134,85,1267,485,604,40249,476,141,26,25,10449,38,80,71,39,512,526,688,74052,36191,43,36191
200416,Sunrise,United States,Sunrise,Papaya,200416,Papaya,NA,202,3/12/20,5/18/20,20139,90,1281,485,571,55569,541,131,30,31,17271,35,80,72,38,519,521,681,82945,45965,57,45965
